SB_DEPTH_cm,SB_DEPTH_pxl,CT,CT_std
734.5,72421.88,750.0292,54.738995
735.0,72471.19,708.72473,15.147448
735.5,72520.484,798.6365,60.692825
736.0,72569.79,734.5295,13.213366
736.5,72619.086,815.5456,46.246815
737.0,72668.39,744.93964,23.157946
737.5,72717.69,819.18317,93.78385
738.0,72766.984,797.1576,67.19314
738.5,72816.29,767.6617,27.284956
739.0,72865.59,997.4355,168.9205
739.5,72914.89,1032.5656,167.24379
740.0,72964.19,910.1514,133.87482
740.5,73013.484,850.56116,52.669384
741.0,73062.79,1084.8713,132.18828
741.5,73112.09,1085.119,159.07793
742.0,73161.39,1021.0857,159.94731
742.5,73210.69,1034.1564,101.31479
743.0,73259.984,965.9398,80.76071
743.5,73309.29,1119.3804,91.27027
744.0,73358.59,1023.83887,115.857506
744.5,73407.89,937.0043,101.617325
745.0,73457.195,932.297,66.96172
745.5,73506.484,974.8729,142.58754
746.0,73555.79,760.5569,22.945732
746.5,73605.09,911.168701171875,
747.0,73654.39,844.7109375,
747.5,73703.695,828.8779296875,
748.0,73752.99,831.141357421875,
748.5,73802.29,816.0908813476562,
749.0,73851.59,824.6198120117188,
749.5,73900.89,852.955810546875,
750.0,73950.195,943.9342041015625,
750.5,73999.49,962.4234619140625,
751.0,74048.79,1010.2765,173.88527
751.5,74098.09,1099.9604,110.24388
752.0,74147.39,1194.2827,346.1998
752.5,74196.695,978.3847,363.74738
753.0,74245.99,688.00696,200.19476
753.5,74295.3,689.08575,177.96738
754.0,74344.59,710.20105,195.30637
754.5,74393.89,750.34045,170.05675
755.0,74443.195,755.60364,205.38637
755.5,74492.49,753.37756,162.77357
756.0,74541.8,744.88556,163.02351
756.5,74591.09,751.1346,133.67445
757.0,74640.39,752.77673,138.11029
757.5,74689.695,755.81146,144.87749
758.0,74738.99,758.9726,142.51286
758.5,74788.3,770.4163,145.31027
759.0,74837.59,776.2288,146.55989
759.5,74886.89,784.8633,154.36963
760.0,74936.195,786.9148,159.46826
760.5,74985.49,781.12317,170.32884
761.0,75034.8,799.2268,183.01454
761.5,75084.09,794.51105,187.83975
762.0,75133.4,789.98956,180.06216
762.5,75182.695,782.22516,190.47446
763.0,75231.99,774.506,237.36824
763.5,75281.3,814.5394,188.49278
764.0,75330.59,821.1955,181.6192
764.5,75379.9,854.0357,140.31598
765.0,75429.195,863.5493,107.83777
765.5,75478.49,877.2383,70.1488
766.0,75527.8,863.93616,61.868073
766.5,75577.09,890.34015,48.14653
767.0,75626.4,884.61975,45.204006
767.5,75675.695,888.7027,48.092907
768.0,75724.99,874.2763,30.792784
768.5,75774.3,870.8545,36.766006
769.0,75823.59,884.0229,34.904945
769.5,75872.9,886.38983,36.64739
770.0,75922.195,869.8475,17.982111
770.5,75971.5,899.5385,28.721031
771.0,76020.8,880.1504,136.36649
771.5,76070.09,826.4999,89.49165
772.0,76119.4,764.6547,136.02876
772.5,76168.695,878.89246,147.1025
773.0,76218.0,948.6397,153.84785
773.5,76267.3,860.28516,164.02008
774.0,76316.59,725.7796,156.926
774.5,76365.9,857.13696,116.22977
775.0,76415.195,738.7856,144.0789
775.5,76464.5,721.0431,145.38475
776.0,76513.8,685.53033,121.35158
776.5,76563.09,803.7472,123.8872
777.0,76612.4,852.54,104.29406
777.5,76661.695,874.60944,128.91107
778.0,76711.0,791.15356,193.8256
778.5,76760.3,766.81506,156.80083
779.0,76809.6,759.6621,125.10779
779.5,76858.9,791.30975,168.88571
780.0,76908.195,829.9959,187.25565
780.5,76957.5,791.91046,171.88057
781.0,77006.805,848.2713,182.04643
781.5,77056.1,821.4962,184.10127
782.0,77105.4,823.32025,165.53088
782.5,77154.695,934.24835,147.82622
783.0,77204.0,578.8334,291.59042
