SB_DEPTH_cm,hiresMS
724.49744,92.78542
724.99744,100.25457
725.49744,102.11438
725.99744,101.563
726.49744,101.71779
726.99744,102.168945
727.49744,102.97576
727.99744,103.9282
728.49744,103.08947
728.99744,101.53549
729.49744,100.23412
729.99744,99.03111
730.49744,102.91443
730.99744,108.72934
731.49744,111.800125
731.99744,113.85539
732.49744,117.64239
732.99744,122.05369
733.49744,114.07339
733.99744,101.74253
734.49744,103.04503
734.99744,109.01032
735.49744,108.31861
735.99744,105.411156
736.49744,108.82727
736.99744,114.29094
737.49744,117.239075
737.99744,119.39461
738.49744,118.32662
738.99744,116.271355
739.49744,143.92418
739.99744,180.41772
740.49744,178.72278
740.99744,165.9909
741.49744,192.75069
741.99744,230.59772
742.49744,232.35709
742.99744,224.28639
743.49744,224.22581
743.99744,226.28108
744.49744,237.27577
744.99744,250.559
745.49744,237.29588
745.99744,217.445
746.49744,196.26028
746.99744,174.75516
747.49744,
747.99744,
748.49744,
748.99744,
749.49744,
749.99744,
750.49744,
750.99744,
751.49744,228.29196
751.99744,282.3806
752.49744,212.83319
752.99744,119.19887
753.49744,100.60149
753.99744,96.08992
754.49744,102.70359
754.99744,111.32569
755.49744,114.22335
755.99744,116.128235
756.49744,118.76358
756.99744,121.52048
757.49744,127.51959
757.99744,134.03629
758.49744,126.02913
758.99744,115.80292
759.49744,123.1171
759.99744,132.99242
760.49744,149.24661
760.99744,166.38951
761.49744,171.58597
761.99744,175.19522
762.49744,175.06592
762.99744,174.46437
763.49744,175.78767
763.99744,177.34166
764.49744,174.93399
764.99744,172.07684
765.49744,173.61086
765.99744,175.616
766.49744,188.9122
766.99744,203.34921
767.49744,200.80005
767.99744,196.63963
768.49744,202.8832
768.99744,210.05157
769.49744,211.66475
769.99744,212.8177
770.49744,207.63982
770.99744,201.9753
771.49744,201.69362
771.99744,201.79387
772.49744,159.63582
772.99744,114.72067
773.49744,153.36426
773.99744,196.97606
774.49744,204.95624
774.99744,211.02179
775.49744,158.21277
775.99744,102.57354
776.49744,96.79015
776.99744,93.13077
777.49744,98.41376
777.99744,104.02815
778.49744,121.11076
778.99744,138.55548
779.49744,119.265335
779.99744,99.014656
780.49744,70.75913
780.99744,42.336273
781.49744,
781.99744,
782.49744,
782.99744,
783.49744,
