SB_DEPTH_cm,SECT_NUM_cm,SECT_DEPTH_cm,CORE_THICK_cm,PWAmp,PWVel_m/s,Den_gm/cc,MS,Imp,FP
731,6,97.8,11.073,23,1069.339,1.3443,75.6951,1437.461,0.8154
732,6,98.8,11.074,19,1069.435,1.349,76.5527,1442.651,0.8127
733,6,99.8,11.075,22,1070.566,1.3588,77.1139,1454.692,0.807
734,6,100.8,11.075,22,1070.048,1.3468,80.0892,1441.149,0.8139
735,6,101.8,11.074,24,1070.469,1.3439,83.1476,1438.651,0.8156
736,6,102.8,11.074,19,1068.919,1.3595,86.1646,1453.189,0.8066
737,6,103.8,11.069,21,1069.469,1.3839,89.2174,1479.992,0.7924
738,6,104.8,11.069,21,1070.503,1.3925,94.7591,1490.679,0.7874
739,6,105.8,11.068,28,1069.889,1.3926,101.98,1489.958,0.7873
740,6,106.8,11.065,19,1073.23,1.509,101.8699,1619.45,0.7199
741,6,107.8,11.064,18,1071.055,1.5949,101.7328,1708.242,0.67
742,6,108.8,11.059,19,1071.09,1.5395,110.0506,1648.98,0.7021
743,6,109.8,11.057,18,1070.377,1.6435,105.0268,1759.151,0.6418
744,6,110.8,11.055,19,1071.221,1.5519,111.2841,1662.401,0.695
745,6,111.8,11.051,18,1070.833,1.6596,101.8328,1777.145,0.6325
746,6,112.8,11.051,22,1069.797,1.5583,105.9674,1667.02,0.6913
747,6,113.8,11.052,21,1070.412,1.5373,103.8545,1645.557,0.7034
748,6,114.8,11.052,25,1068.342,1.3991,110.237,1494.708,0.7836
749,6,115.8,11.051,20,1067.214,1.4162,107.2941,1511.346,0.7737
750,6,116.8,11.051,25,1067.214,1.4507,104.743,1548.156,0.7537
751,6,117.8,11.049,28,1068.569,1.5553,98.2442,1661.948,0.693
752,6,118.8,11.049,21,1068.569,1.6219,91.8177,1733.137,0.6543
753,6,119.8,11.049,20,1070.121,1.516,92.608,1622.254,0.7158
754,6,120.8,11.049,22,1067.536,1.3624,96.2152,1454.392,0.8049
755,6,121.8,11.051,24,1068.762,1.3756,89.6062,1470.186,0.7972
756,6,122.8,11.052,25,1066.795,1.3983,85.3563,1491.718,0.784
757,6,123.8,11.052,22,1068.342,1.3887,83.7165,1483.58,0.7896
758,6,124.8,11.052,24,1067.826,1.3968,83.2313,1491.507,0.7849
759,6,125.8,11.052,24,1066.795,1.3993,84.1895,1492.75,0.7835
760,6,126.8,11.051,23,1067.214,1.4119,85.1085,1506.754,0.7762
761,6,127.8,11.051,25,1068.762,1.4066,87.6316,1503.314,0.7792
762,6,128.8,11.05,23,1069.182,1.4071,89.2752,1504.458,0.7789
763,6,129.8,11.049,23,1068.569,1.4088,91.9442,1505.395,0.778
764,6,130.8,11.047,20,1068.892,1.4316,93.2338,1530.272,0.7647
765,6,131.8,11.048,21,1068.989,1.443,95.1617,1542.595,0.7581
766,6,132.8,11.048,19,1067.956,1.4571,96.3748,1556.095,0.75
767,6,133.8,11.049,20,1068.569,1.4459,98.7037,1545.051,0.7564
768,6,134.8,11.05,18,1069.7,1.4352,101.034,1535.253,0.7626
769,6,135.8,11.05,18,1071.255,1.433,101.7289,1535.149,0.7639
770,6,136.8,11.05,20,1069.7,1.4424,100.5323,1542.915,0.7585
771,6,137.8,11.049,21,1069.086,1.4648,97.9584,1566.023,0.7455
772,6,138.8,11.048,21,1070.543,1.4555,96.4815,1558.139,0.7509
773,6,139.8,11.049,22,1069.603,1.4092,97.4229,1507.269,0.7777
774,6,140.8,11.05,19,1069.182,1.3713,96.6925,1466.219,0.7997
775,6,141.8,11.051,19,1068.762,1.331,96.6889,1422.475,0.8231
776,6,142.8,11.067,20,1072.384,1.3949,88.5581,1495.843,0.786
777,6,143.8,11.095,19,1075.097,1.4405,83.5422,1548.688,0.7596
778,6,144.8,11.107,24,1075.218,1.3504,86.5802,1451.967,0.8118
779,6,145.8,11.169,30,1083.317,1.3206,85.4384,1430.579,0.8291
780,6,146.8,11.369,28,1099.516,1.3113,78.5495,1441.743,0.8345
781,6,147.8,11.389,24,1103.585,1.3429,72.0765,1482.036,0.8162
782,6,148.8,11.373,24,1100.435,1.3409,65.545,1475.589,0.8173
783,6,149.8,11.367,20,1099.855,1.3983,53.2257,1537.91,0.7841
784,6,150.8,11.351,18,1098.838,,,,
